source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000429-Sample-114	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 114	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_A2_13_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-115	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 115	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun12_B2_1_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-116	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 116	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun26_C1_24_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-117	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 117	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_B2_19_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-118	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 118	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun22_C1_4_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-119	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 119	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul04_C1_35_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-120	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 120	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul03_D1_26_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-121	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 121	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun15_A2_29_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-122	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 122	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun22_D1_6_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-123	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 123	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_B2_16_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-124	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 124	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul04_C1_39_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-125	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_C1_10_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-126	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb06_A1_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-127	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_D1_13_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-128	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun26_C1_22_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-129	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_C1_13_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-130	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_B2_14_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-131	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 131	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_D1_16_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-132	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 132	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_C2_16_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-133	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 133	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun21_D2_28_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-134	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 134	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb09_B11_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-135	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 135	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun20_C2_23_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-136	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 136	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun15_B2_27_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-137	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 137	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb08_B13_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-138	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 138	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul04_C1_37_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-139	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 139	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb07_A23_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-140	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 140	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_B2_21_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-141	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 141	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb07_A21_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-142	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 142	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_C2_10_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-143	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 143	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_C2_14_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-144	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 144	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun13_A2_11_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-145	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 145	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun26_C1_21_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-146	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 146	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul03_C1_27_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-147	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 147	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun18_C2_8_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-148	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 148	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun25_C1_15_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-149	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 149	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun13_A2_8_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-150	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 150	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul03_D1_27_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-151	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 151	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun18_C2_3_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-152	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 152	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun12_B2_2_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-153	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 153	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun18_C2_7_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-154	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 154	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun18_D2_6_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-155	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 155	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun20_C2_21_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-156	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 156	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun21_C2_26_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-157	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 157	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_D2_14_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-158	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 158	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb08_B17_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-159	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 159	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun13_B2_6_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-160	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 160	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb07_B20_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-161	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 161	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_D2_15_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-162	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 162	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun21_D2_24_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-163	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 163	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun12_B2_3_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-164	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 164	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb06_B3_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-165	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 165	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Feb07_A24_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-166	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 166	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jul04_C1_34_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-167	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 167	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun14_A2_19_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-168	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 168	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun18_C2_2_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
PXD000429-Sample-169	Aeromonas salmonicida	growth phase culture	furunculosis	not available	not available	not available	run 169	proteomic profiling by mass spectrometry	not available	label free sample	NT=LTQ Orbitrap XL;AC=MS:1000556	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	strain (wt, ΔascV mutant), growth phase (GP, SP), sample type (SN, pellet)	not available	6 ppm	0.5 Da	orbitrap	12Jun19_D2_12_PVB_i01.RAW	v1.1.0	HAMLET-agentic v2.1.0	furunculosis
