source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000341-Sample-100	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 100	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_037.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-101	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 101	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_007.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-102	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 102	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090306_017.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-103	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 103	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_009.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-104	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 104	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090307_009.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-105	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 105	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_028.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-106	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 106	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_038.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-107	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 107	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_016.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-108	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 108	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_039.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-109	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 109	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_056.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-110	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 110	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_032.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-111	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 111	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_018.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-112	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 112	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_043.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-113	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 113	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_073.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-114	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 114	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_006.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-115	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 115	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090311_002.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-116	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 116	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_022.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-117	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 117	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_008.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-118	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 118	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090307_011.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-119	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 119	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090311_005.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-120	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 120	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090310_019.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-121	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 121	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_029.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-122	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 122	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_009.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-123	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 123	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090311_008.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-124	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 124	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090311_004.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-125	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_020.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-126	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_044.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-127	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_039.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-128	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090306_018.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-129	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090307_012.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-130	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090311_007.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-131	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 131	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_043.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-132	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 132	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_035.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-133	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 133	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_022.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-134	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 134	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_064.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-135	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 135	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_036.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-136	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 136	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090306_014.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-137	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 137	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_076.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-138	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 138	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_030.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-139	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 139	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090306_009.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-140	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 140	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_018.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-141	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 141	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_030.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-142	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 142	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_060.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-143	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 143	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_043.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-144	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 144	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_070.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-145	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 145	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B101210_019.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-146	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 146	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B090310_017.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-147	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 147	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B110221_084.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
PXD000341-Sample-148	Homo sapiens	blood	t-cell lymphoma	T cells	Jurkat (CL20), JCam2.5	not available	not available	not available	not available	run 148	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=LTQ Orbitrap;AC=MS:1000449	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	genotype (LAT-sufficient, LAT-defective), time (0, 0.5, 5, 10, 20 min)	not available	8 ppm	0.6 m/z	orbitrap	B0101213_012.RAW	v1.1.0	HAMLET-agentic v2.1.0	t-cell lymphoma
