source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD000155-Sample-100	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 100	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_221.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-101	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 101	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_222.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-102	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 102	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_14.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-103	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 103	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_104.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-104	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 104	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_122.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-105	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 105	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_32.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-106	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 106	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_25.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-107	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 107	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_42.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-108	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 108	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_113.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-109	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 109	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_31.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-110	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 110	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_44.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-111	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 111	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_18.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-112	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 112	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_106.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-113	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 113	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_43.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-114	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 114	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_107.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-115	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 115	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_42.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-116	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 116	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_114.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-117	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 117	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_9.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-118	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 118	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_48.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-119	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 119	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_221.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-120	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 120	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_44.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-121	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 121	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_49.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-122	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 122	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_55.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-123	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 123	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_227.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-124	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 124	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_224.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-125	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_229.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-126	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_10.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-127	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_202.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-128	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_228.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-129	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_220.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-130	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_13.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-131	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 131	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_7.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-132	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 132	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_24.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-133	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 133	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_36.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-134	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 134	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_101.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-135	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 135	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100702_mAbBBA2b_JDH_211.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-136	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 136	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_57.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-137	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 137	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_43.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-138	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 138	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_3.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-139	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 139	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_213.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-140	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 140	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_2.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-141	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 141	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_53.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-142	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 142	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_34.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-143	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 143	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100604_mAbBBA1_JAA_23.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-144	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 144	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100607_mAbBBA1_JAA_30.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-145	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 145	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_102.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-146	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 146	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100609_mAbBBA2_JDH_223.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-147	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 147	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_1.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
PXD000155-Sample-148	Homo sapiens	blood	chronic myeloid leukemia	myeloid cell	K562, HFF, HeLa, U2OS	not available	not available	not available	not available	run 148	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	label free sample	NT=LTQ Velos;AC=MS:1000855	not available	not available	not available	NT=collision-induced dissociation;AC=MS:1000133	integrin activation state (active β1 integrin, inactive β1 integrin)	not available	0.4 Da	0.5 Da	ion trap	20100625_mAbBBA1b_JAA_56.raw	v1.1.0	HAMLET-agentic v2.1.0	chronic myeloid leukemia
