source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD007160-Sample-107	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 107	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch5_fraction21.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-108	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 108	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch2_fraction02.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-109	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 109	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch4_fraction01.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-110	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 110	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction04.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-111	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 111	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch4_fraction14.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-112	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 112	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch2_fraction01.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-113	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 113	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch2_fraction18.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-114	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 114	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch5_fraction14.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-115	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 115	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction09.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-116	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 116	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch3_fraction10.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-117	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 117	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch5_fraction08.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-118	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 118	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch4_fraction12.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-119	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 119	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction07.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-120	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 120	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch5_fraction06.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-121	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 121	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch2_fraction13.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-122	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 122	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch2_fraction19.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-123	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 123	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch2_fraction12.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-124	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 124	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch1_fraction19.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-125	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 125	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch2_fraction21.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-126	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 126	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch1_fraction19.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-127	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 127	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch2_fraction07.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-128	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 128	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch5_fraction15.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-129	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 129	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch1_fraction20.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-130	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 130	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch3_fraction12.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-131	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 131	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	frontalcortex_batch3_fraction05.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-132	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 132	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch5_fraction18.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
PXD007160-Sample-133	Homo sapiens	frontal cortex, anterior cingulate gyrus	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd	80	not available	not available	run 133	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	not available	NT=Orbitrap Fusion;AC=MS:1002416	NT=Trypsin;AC=MS:1001251	21	1	NT=collision-induced dissociation;AC=MS:1000133	disease state (controls, AD, PD, AD/PD), brain region (frontal cortex, anterior cingulate gyrus)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	6.1 ppm	-0.353487 ppm	dithiothreitol	iodoacetamide	orbitrap	anteriorcingulategyrus_batch4_fraction08.raw	v1.1.0	HAMLET-agentic v0.1.0	controls, alzheimer's disease, parkinson's disease, co-morbid ad/pd
