paper_id,source,mode,annotation_type,extracted_value,verdict_run1,value_correct_run1,hallucination_run1,error_category_run1,verdict_run2,value_correct_run2,hallucination_run2,error_category_run2,verdict_run3,value_correct_run3,hallucination_run3,error_category_run3,consensus_verdict,consensus_value_correct,consensus_hallucination,consensus_error_category,n_agree_verdict,n_total_verdict,n_agree_category,n_total_category,unanimous,unanimous_category
PXD029966,hamlet_raw,strict,ptm,deamidated ‘scar’,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,hamlet_raw,strict,reduction_reagent,TCEP,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,hamlet_raw,strict,replicates,1,,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,2,2,3,3,True,True
PXD029966,hamlet_raw,strict,sex,females,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,hamlet_raw,strict,species,Homo sapiens,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,hamlet_raw,strict,technical_replicates,2,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,inference,cleavage_agent,Trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,inference,enrichment_method,N-sialoglycopeptides,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD029966,human_annotation,inference,factor_value,AC=MS:1001251,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,3,3,3,3,True,True
PXD029966,human_annotation,inference,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,inference,fragmentation,CID,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,inference,instrument,TripleTOF 6600,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,inference,label,NT=label free,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD029966,human_annotation,inference,organ,serum,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,3,3,3,3,True,True
PXD029966,human_annotation,inference,replicates,1,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,3,3,3,3,True,True
PXD029966,human_annotation,inference,replicates,2,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,3,3,3,3,True,True
PXD029966,human_annotation,inference,replicates,3,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,correct_explicit,medium,True,False,incomplete,3,3,2,3,True,False
PXD029966,human_annotation,inference,species,Homo sapiens,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,inference,species,Mus musculus,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,inference,technical_replicates,1,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,3,3,3,3,True,True
PXD029966,human_annotation,inference,technical_replicates,2,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,strict,cleavage_agent,Trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,strict,enrichment_method,N-sialoglycopeptides,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD029966,human_annotation,strict,factor_value,AC=MS:1001251,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,3,3,3,3,True,True
PXD029966,human_annotation,strict,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,strict,fragmentation,CID,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,strict,instrument,TripleTOF 6600,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,strict,label,NT=label free,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,strict,organ,serum,low,False,False,wrong_value,low,False,False,wrong_value,,False,False,wrong_value,low,False,False,wrong_value,2,2,3,3,True,True
PXD029966,human_annotation,strict,replicates,1,,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,2,2,3,3,True,True
PXD029966,human_annotation,strict,replicates,2,low,False,True,hallucinated,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,3,3,2,3,True,False
PXD029966,human_annotation,strict,replicates,3,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
PXD029966,human_annotation,strict,species,Homo sapiens,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,strict,species,Mus musculus,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029966,human_annotation,strict,technical_replicates,1,low,False,False,wrong_value,low,False,False,wrong_value,low,False,True,hallucinated,low,False,False,wrong_value,3,3,2,3,True,False
PXD029966,human_annotation,strict,technical_replicates,2,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,alkylation_reagent,iodacetamide,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,collision_energy,28% normalized collision energy,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,disease,normal,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,enrichment_method,antibody,high,True,False,correct_explicit,high,True,False,correct_explicit,medium,True,False,incomplete,high,True,False,correct_explicit,2,3,2,3,False,False
PXD029997,hamlet_harmonized,inference,experimental_design,Shotgun proteomics,low,False,False,type_mismatch,low,False,False,meti_only,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,2,3,True,False
PXD029997,hamlet_harmonized,inference,factor_value,sodium benzoate treatment,high,True,False,correct_explicit,high,True,False,correct_explicit,low,False,False,wrong_value,high,True,False,correct_explicit,2,3,2,3,False,False
PXD029997,hamlet_harmonized,inference,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,instrument,Q Exactive,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,ionization_type,nanospray source,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,label,label-free,high,True,False,correct_explicit,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,2,3,True,False
PXD029997,hamlet_harmonized,inference,mass_analyzer,Orbitrap,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,material_type,tissue,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,material_type,yeast cell pellets,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,modification,benzoyl labeling reagent light form - site K,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,number_of_samples,2,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,ptm,benzoyl labeling reagent light form - site K,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,reduction_reagent,TCEP,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,replicates,2,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,species,Saccharomyces cerevisiae,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,inference,strain,BY4742,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,alkylation_reagent,iodacetamide,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,collision_energy,28% normalized collision energy,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,disease,normal,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,enrichment_method,antibody,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,experimental_design,Shotgun proteomics,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,factor_value,sodium benzoate treatment,high,True,False,correct_explicit,high,True,False,correct_explicit,low,False,False,wrong_value,high,True,False,correct_explicit,2,3,2,3,False,False
PXD029997,hamlet_harmonized,strict,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,instrument,Q Exactive,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,ionization_type,nanospray source,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,label,label-free,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,mass_analyzer,Orbitrap,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,material_type,tissue,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,material_type,yeast cell pellets,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,modification,benzoyl labeling reagent light form - site K,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,number_of_samples,2,low,False,True,hallucinated,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,2,3,2,3,False,False
PXD029997,hamlet_harmonized,strict,ptm,benzoyl labeling reagent light form - site K,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,low,False,False,meti_only,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,reduction_reagent,TCEP,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,replicates,2,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,species,Saccharomyces cerevisiae,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_harmonized,strict,strain,BY4742,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,alkylation_reagent,iodacetamide,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,collision_energy,28% normalized collision energy,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,disease,normal,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,enrichment_method,antibody,high,True,False,correct_explicit,high,True,False,correct_explicit,medium,True,False,incomplete,high,True,False,correct_explicit,2,3,2,3,False,False
PXD029997,hamlet_raw,inference,experimental_design,treated vs control,high,True,False,inferred,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,2,3,True,False
PXD029997,hamlet_raw,inference,factor_value,sodium benzoate treatment,high,True,False,correct_explicit,high,True,False,correct_explicit,low,False,False,wrong_value,high,True,False,correct_explicit,2,3,2,3,False,False
PXD029997,hamlet_raw,inference,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,instrument,Q Exactive,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,ionization_type,nanospray source,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,label,label-free,high,True,False,correct_explicit,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,2,3,True,False
PXD029997,hamlet_raw,inference,mass_analyzer,Orbitrap,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,material_type,tissue,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,material_type,yeast cell pellets,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,number_of_samples,2,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,ptm,"methionine oxidation, protein N-terminal acetylation, lysine acetylation, lysine mono-/di-/tri-methylation, arginine mono-/di-methylation, and lysine benzoylation, Cysteine carbamidomethylation",high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,reduction_reagent,TCEP,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,replicates,2,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,species,Saccharomyces cerevisiae,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,inference,strain,BY4742,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,alkylation_reagent,iodacetamide,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,collision_energy,28% normalized collision energy,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,disease,normal,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,enrichment_method,antibody,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,experimental_design,treated vs control,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,factor_value,sodium benzoate treatment,high,True,False,correct_explicit,high,True,False,correct_explicit,low,False,False,wrong_value,high,True,False,correct_explicit,2,3,2,3,False,False
PXD029997,hamlet_raw,strict,fractions,1,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,instrument,Q Exactive,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,ionization_type,nanospray source,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,label,label-free,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,mass_analyzer,Orbitrap,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,material_type,tissue,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,low,False,False,wrong_value,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,material_type,yeast cell pellets,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,number_of_samples,2,low,False,True,hallucinated,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,2,3,2,3,False,False
PXD029997,hamlet_raw,strict,ptm,"methionine oxidation, protein N-terminal acetylation, lysine acetylation, lysine mono-/di-/tri-methylation, arginine mono-/di-methylation, and lysine benzoylation, Cysteine carbamidomethylation",high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,reduction_reagent,TCEP,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,replicates,2,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,species,Saccharomyces cerevisiae,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,hamlet_raw,strict,strain,BY4742,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,acquisition_method,LC-MS/MS,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD029997,human_annotation,inference,cell_line,Saccharomyces cerevisiae BY4742,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,cell_type,yeast,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,collision_energy,28%,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,enrichment_method,anti-Kbz antibody-conjugated beads,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,enrichment_method,pan-anti-Kbz antibody,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,fragment_mass_tolerance,±0.02 Da,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,instrument,Q Exactive mass spectrometer (ThermoFisher),high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,ionization_type,nanoESI,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,mass_analyzer,Orbitrap,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,high,True,False,inferred,3,3,3,3,True,True
PXD029997,human_annotation,inference,material_type,yeast cell lysate,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,modification,propionylation,medium,True,False,incomplete,medium,True,False,incomplete,high,True,False,correct_explicit,medium,True,False,incomplete,2,3,2,3,False,False
PXD029997,human_annotation,inference,modification,reductive alkylation,low,False,False,type_mismatch,low,False,True,hallucinated,low,False,True,hallucinated,low,False,True,hallucinated,3,3,2,3,True,False
PXD029997,human_annotation,inference,precursor_mass_tolerance,20 ppm,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,reduction_reagent,TCEP,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,species,4932 (Saccharomyces cerevisiae),high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,inference,strain,BY4742,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,acquisition_method,LC-MS/MS,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,low,False,False,type_mismatch,3,3,3,3,True,True
PXD029997,human_annotation,strict,cell_line,Saccharomyces cerevisiae BY4742,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,cell_type,yeast,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,cleavage_agent,trypsin,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,collision_energy,28%,high,True,False,correct_explicit,high,True,False,correct_explicit,,False,False,wrong_value,high,True,False,correct_explicit,2,2,2,3,True,False
PXD029997,human_annotation,strict,enrichment_method,anti-Kbz antibody-conjugated beads,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,enrichment_method,pan-anti-Kbz antibody,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,fragment_mass_tolerance,±0.02 Da,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,instrument,Q Exactive mass spectrometer (ThermoFisher),high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,ionization_type,nanoESI,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,mass_analyzer,Orbitrap,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,3,3,3,3,True,True
PXD029997,human_annotation,strict,material_type,yeast cell lysate,low,False,False,type_mismatch,high,True,False,correct_explicit,high,True,False,correct_explicit,high,True,False,correct_explicit,2,3,2,3,False,False
PXD029997,human_annotation,strict,modification,propionylation,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,medium,True,False,incomplete,3,3,3,3,True,True
