source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[biological replicate]	characteristics[sex]	characteristics[age]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[fraction identifier]	comment[technical replicate]	comment[dissociation method]	factor value[experimental design]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[reduction reagent]	comment[alkylation reagent]	comment[ms2 mass analyzer]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	factor value[disease]
PXD015833-Sample-444	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 74	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A38RW2_C2.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-445	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 75	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr4.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-446	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 75	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr4.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-447	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 75	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr4.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-448	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 75	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr4.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-449	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 75	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr4.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-450	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 75	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr4.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-451	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 76	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT9290A14RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-452	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 76	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT9290A14RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-453	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 76	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT9290A14RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-454	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 76	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT9290A14RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-455	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 76	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT9290A14RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-456	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 76	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT9290A14RW2_C1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-457	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 77	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr2.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-458	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 77	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr2.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-459	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 77	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr2.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-460	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 77	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr2.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-461	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 77	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr2.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-462	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 77	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	SCX_fr2.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-463	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 78	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A34RW2_G1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-464	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 78	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A34RW2_G1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-465	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 78	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A34RW2_G1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-466	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 78	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A34RW2_G1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-467	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 78	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A34RW2_G1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-468	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 78	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8142A34RW2_G1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-469	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 79	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr5.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-470	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 79	proteomic profiling by mass spectrometry	not available	TMT127	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr5.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-471	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 79	proteomic profiling by mass spectrometry	not available	TMT128	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr5.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-472	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 79	proteomic profiling by mass spectrometry	not available	TMT129	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr5.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-473	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 79	proteomic profiling by mass spectrometry	not available	TMT130	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr5.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-474	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 79	proteomic profiling by mass spectrometry	not available	TMT131	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	phospho_ms3_Lum_fr5.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
PXD015833-Sample-475	P. falciparum, P. knowlesi, Homo sapiens	rbcs	infected, uninfected	erythrocytes	10	not available	not available	run 80	proteomic profiling by mass spectrometry	not available	TMT126	Orbitrap Lumos, Q-Exactive	NT=Lys-C;AC=MS:1001309	12	3	not available	species/condition (P. falciparum, P. knowlesi, uRBCs), treatment (DMSO, RAP)	NT=Carbamidomethyl;AC=UNIMOD:4;MT=Fixed;TA=C	NT=TMT6plex;AC=UNIMOD:730;MT=Fixed;TA=K	NT=Oxidation;AC=UNIMOD:35;MT=Variable;TA=M	NT=Phospho;AC=UNIMOD:21;MT=Variable;TA=STY	NT=Deamidation;AC=UNIMOD:7;MT=Variable;TA=NQ	20 ppm	dithiothreitol	iodoacetamide	orbitrap	PAT8778A18RW2_G1.raw	v1.1.0	HAMLET-agentic v0.1.0	infected, uninfected
